Datum,Cena_95,Cena_Dizel,Cena_Kurilno_Olje,Cena_LPG_Plin
2025-07-28,1.43624,1.48793,1.12718,0.85421
2025-07-21,1.45192,1.49304,1.1287,0.85429
2025-07-14,1.46379,1.49705,1.13583,0.83574
2025-07-07,1.45117,1.47332,1.12055,0.83209
2025-06-30,1.4435,1.45672,1.0964200000000002,0.8306399999999999
2025-06-23,1.44828,1.45827,1.0904500000000001,0.8291000000000001
2025-06-16,1.45114,1.4594200000000002,1.07731,0.8186
2025-06-09,1.4461600000000001,1.46069,1.07921,0.82497
2025-06-02,1.44474,1.46303,1.0831199999999999,0.82343
2025-05-26,1.4323599999999999,1.45834,1.0789600000000001,0.82311
2025-05-19,1.42577,1.45675,1.07416,0.82441
2025-05-12,1.43042,1.46226,1.0758699999999999,0.8602799999999999
2025-05-05,1.43123,1.46536,1.07652,0.86062
2025-04-28,1.48292,1.5151199999999998,1.10027,0.8599199999999999
2025-04-21,1.50666,1.54422,1.15411,0.85833
2025-04-14,1.4853699999999999,1.53421,1.1509,0.8816499999999999
2025-04-07,1.47476,1.52951,1.14625,0.89164
2025-03-31,1.48167,1.5474100000000002,1.15772,0.89176
2025-03-24,1.4868,1.56555,1.1865299999999999,0.8926900000000001
2025-03-17,1.518,1.5896700000000001,1.2015799999999999,0.89547
2025-03-10,1.54521,1.61423,1.2378699999999998,0.90047
2025-03-03,1.54419,1.60777,1.22678,0.90134
2025-02-24,1.54178,1.6024100000000001,1.2219,0.90019
2025-02-17,1.54894,1.61821,1.2317,0.89983
2025-02-10,1.55527,1.63421,1.2548,0.89897
2025-02-03,1.53821,1.6116199999999998,1.24074,0.9011
2025-01-27,1.52993,1.5979700000000001,1.218,0.90226
2025-01-20,1.51423,1.5847,1.20776,0.9050900000000001
2025-01-13,1.5146600000000001,1.58528,1.19095,0.90891
2025-01-06,1.5073699999999999,1.56874,1.1841300000000001,0.90299
2024-12-30,1.50038,1.5738299999999998,1.1823800000000002,0.89858
2024-12-23,1.50038,1.5738299999999998,1.1823800000000002,0.89858
2024-12-16,1.49982,1.57954,1.1969,0.9097999999999999
2024-12-09,1.4923199999999999,1.56724,1.18765,0.91777
2024-12-02,1.48866,1.55992,1.17459,0.9189299999999999
2024-11-25,1.49054,1.54452,1.1656600000000001,0.91847
2024-11-18,1.4928800000000002,1.5352000000000001,1.15323,0.9197799999999999
2024-11-11,1.5082200000000001,1.54227,1.1547,0.93477
2024-11-04,1.52045,1.54701,1.1656900000000001,0.93191
2024-10-28,1.49248,1.529,1.15849,0.93124
2024-10-21,1.4778,1.51775,1.14396,0.93211
2024-10-14,1.47085,1.50996,1.1378199999999998,0.9419299999999999
2024-10-07,1.45619,1.4908599999999999,1.13149,0.9440299999999999
2024-09-30,1.47877,1.52232,1.15524,0.9448300000000001
2024-09-23,1.4881900000000001,1.53904,1.16322,0.94639
2024-09-16,1.4986199999999998,1.54252,1.16326,0.92835
2024-09-09,1.5074100000000001,1.5509000000000002,1.1627,0.90366
2024-09-02,1.52654,1.55608,1.1765999999999999,0.90507
2024-08-26,1.54277,1.5620699999999998,1.1836099999999998,0.90532
2024-08-19,1.5446300000000002,1.56662,1.18351,0.9055
2024-08-12,1.53889,1.55763,1.1836,0.88091
2024-08-05,1.5380999999999998,1.55522,1.18362,0.88018
2024-07-29,1.5357,1.55181,1.1835499999999999,0.87991
2024-07-22,1.51186,1.5398800000000001,1.18281,0.87961
2024-07-15,1.49668,1.52799,1.1825899999999998,0.85326
2024-07-08,1.4716500000000001,1.49548,1.13325,0.83261
2024-07-01,1.4598,1.47449,1.12688,0.8315
2024-06-24,1.47244,1.4758,1.13023,0.8295399999999999
2024-06-17,1.48424,1.4818699999999998,1.1366800000000001,0.8280599999999999
2024-06-10,1.4972999999999999,1.48199,1.1433900000000001,0.8275800000000001
2024-06-03,1.50728,1.48179,1.1407,0.82721
2024-05-27,1.53558,1.4989400000000002,1.15104,0.82836
2024-05-20,1.55421,1.51366,1.16501,0.83033
2024-05-13,1.5673499999999998,1.5361099999999999,1.1800599999999999,0.84623
2024-05-06,1.57877,1.56103,1.2077,0.84974
2024-04-29,1.56044,1.56452,1.2157,0.8439800000000001
2024-04-22,1.5529000000000002,1.5697,1.2177,0.8429
2024-04-15,1.53948,1.56149,1.21219,0.8433099999999999
2024-04-08,1.53425,1.55665,1.2097,0.84492
2024-04-01,1.5153800000000002,1.5525,1.20821,0.84427
2024-03-25,1.5001600000000002,1.54757,1.2076900000000002,0.83801
2024-03-18,1.49999,1.54875,1.2076900000000002,0.83569
2024-03-11,1.50079,1.5495,1.2076900000000002,0.8267100000000001
2024-03-04,1.4716099999999999,1.53524,1.19916,0.82682
2024-02-26,1.45573,1.52199,1.1956300000000002,0.8266
2024-02-19,1.43391,1.49953,1.15611,0.827
2024-02-12,1.4210999999999998,1.4832100000000001,1.14858,0.81564
2024-02-05,1.4009500000000001,1.45587,1.1103800000000001,0.8145399999999999
2024-01-29,1.3903800000000002,1.44058,1.1027,0.81571
2024-01-22,1.3975899999999999,1.44842,1.11509,0.8211799999999999
2024-01-15,1.41225,1.46817,1.11877,0.82464
2024-01-08,1.40025,1.45388,1.10727,0.83069
2024-01-01,1.41543,1.46817,1.1188399999999998,0.8258300000000001
2023-12-25,1.41543,1.46817,1.1188399999999998,0.8258300000000001
2023-12-18,1.43053,1.4866400000000002,1.15578,0.8302
2023-12-11,1.4714500000000001,1.52077,1.1586800000000002,0.8484299999999999
2023-12-04,1.51516,1.56057,1.16909,0.85074
2023-11-27,1.53124,1.59785,1.2208599999999998,0.8496
2023-11-20,1.54342,1.63022,1.23179,0.84961
2023-11-13,1.54684,1.6538199999999998,1.26198,0.85133
2023-11-06,1.55185,1.67997,1.26977,0.85202
2023-10-30,1.54821,1.6749,1.27224,0.8512000000000001
2023-10-23,1.54843,1.67485,1.26977,0.8527899999999999
2023-10-16,1.57707,1.68043,1.27305,0.85412
2023-10-09,1.60337,1.68928,1.28548,0.85512
2023-10-02,1.58043,1.65127,1.2257,0.85711
2023-09-25,1.5691199999999998,1.6296199999999998,1.21773,0.85793
2023-09-18,1.56732,1.61453,1.21044,0.86166
2023-09-11,1.5691700000000002,1.6092899999999999,1.19271,0.88666
2023-09-04,1.5546099999999998,1.6058599999999998,1.18928,0.8902599999999999
2023-08-28,1.54375,1.6029,1.18076,0.88952
2023-08-21,1.54702,1.6071,1.16745,0.89209
2023-08-14,1.5493800000000002,1.60706,1.16156,0.87262
2023-08-07,1.51074,1.57552,1.1219000000000001,0.86734
2023-07-31,1.49174,1.55126,1.1176,0.8653200000000001
2023-07-24,1.47892,1.53209,1.1114000000000002,0.86464
2023-07-17,1.47129,1.51857,1.09676,0.86698
2023-07-10,1.4575,1.5047300000000001,1.08043,0.8786799999999999
2023-07-03,1.4489,1.49359,1.0766099999999998,0.88067
2023-06-26,1.43722,1.47374,1.0595899999999998,0.87879
2023-06-19,1.43198,1.4606400000000002,1.0565,0.88167
2023-06-12,1.41449,1.4568599999999998,1.05412,0.89301
2023-06-05,1.40453,1.4559600000000001,1.04676,0.89322
2023-05-29,1.40194,1.44971,1.0393599999999998,0.89015
2023-05-22,1.40587,1.4490399999999999,1.03776,0.8900399999999999
2023-05-15,1.41978,1.45866,1.0437,0.8918400000000001
2023-05-08,1.437,1.4762899999999999,1.05876,0.8887999999999999
2023-05-01,1.414,1.439,1.022,0.894
2023-04-24,1.43373,1.4704300000000001,1.0699,0.89928
2023-04-17,1.40749,1.47994,1.07871,0.90664
2023-04-10,1.39129,1.47857,1.07977,0.93238
2023-04-03,1.38655,1.5020799999999999,1.1221199999999998,0.93201
2023-03-27,1.38626,1.52892,1.13345,0.93221
2023-03-20,1.37673,1.5204900000000001,1.11805,0.93189
2023-03-13,1.3710799999999999,1.51442,1.11486,0.9323400000000001
2023-03-06,1.3694300000000001,1.51609,1.11593,0.93292
2023-02-27,1.36845,1.5161600000000002,1.1199000000000001,0.9328500000000001
2023-02-20,1.36706,1.53529,1.13395,0.93187
2023-02-13,1.3685,1.55781,1.18776,0.9285599999999999
2023-02-06,1.32505,1.5286099999999998,1.1765,0.92459
2023-01-30,1.30064,1.51147,1.15175,0.92562
2023-01-23,1.29377,1.5121600000000002,1.15176,0.92565
2023-01-16,1.3009600000000001,1.52548,1.15142,0.944
2023-01-09,1.2726600000000001,1.50697,1.1397,0.9535399999999999
2023-01-02,1.2667599999999999,1.5106,1.13431,0.95463
2022-12-26,1.31835,1.54502,1.17125,0.95253
2022-12-19,1.37607,1.5819100000000001,1.23109,0.95485
2022-12-12,1.42308,1.6118299999999999,1.26983,0.99401
2022-12-05,1.47383,1.6458499999999998,1.34517,0.99441
2022-11-28,1.48394,1.69289,1.40004,0.99412
2022-11-21,1.4926700000000002,1.74014,1.44002,0.99414
2022-11-14,1.46281,1.77027,1.4591800000000001,0.99561
2022-11-07,1.44871,1.80755,1.49627,0.99803
2022-10-31,1.43269,1.73678,1.4176,0.9959
2022-10-24,1.4267100000000001,1.70912,1.40469,0.99637
2022-10-17,1.38869,1.659,1.3506300000000002,0.99636
2022-10-10,1.36903,1.63008,1.32611,0.99752
2022-10-03,1.37121,1.6728,1.36097,0.99997
2022-09-26,1.37291,1.71203,1.40373,1.00152
2022-09-19,1.4499300000000002,1.7604600000000001,1.4051099999999999,1.00341
2022-09-12,1.5166600000000001,1.80221,1.5496500000000002,1.00525
2022-09-05,1.52001,1.72546,1.49257,1.00828
2022-08-29,1.52232,1.67717,1.4165,1.00341
2022-08-22,1.55487,1.7055,1.39259,1.00632
2022-08-15,1.5691700000000002,1.7237,1.40943,0.99415
2022-08-08,1.62744,1.74252,1.4649,1.0067300000000001
2022-08-01,1.65069,1.7429700000000001,1.47598,1.0043
2022-07-25,1.70463,1.792,1.50508,1.00547
2022-07-18,1.7467000000000001,1.83933,1.5440399999999999,1.00244
2022-07-11,1.7596500000000002,1.84835,1.6128099999999999,1.00248
2022-07-04,1.77232,1.86551,1.6618499999999998,1.00427
2022-06-27,1.60653,1.72454,1.6721199999999998,0.9965
2022-06-20,1.56,1.668,1.60668,1.0035800000000001
2022-06-13,1.56,1.668,1.5063,0.99854
2022-06-06,1.56,1.668,1.44627,0.9915499999999999
2022-05-30,1.56,1.668,1.4253699999999998,1.00109
2022-05-23,1.56,1.668,1.41637,1.00737
2022-05-16,1.63243,1.7948499999999998,1.38323,1.04267
2022-05-09,1.5603900000000002,1.6681,1.3551099999999998,1.0505499999999999
2022-05-02,1.503,1.541,1.32197,1.05307
2022-04-25,1.503,1.541,1.29711,1.0544200000000001
2022-04-11,1.503,1.541,1.30567,1.04689
2022-04-04,1.503,1.541,1.30281,1.04735
2022-03-28,1.5028800000000002,1.541,1.29992,1.0367899999999999
2022-03-21,1.55262,1.6369500000000001,1.15882,0.97682
2022-03-14,1.5033599999999998,1.54399,1.05339,0.90664
2022-03-07,1.44648,1.47019,1.03923,0.86424
2022-02-28,1.42702,1.4458,1.0208,0.85776
2022-02-21,1.4069800000000001,1.4401300000000001,1.00423,0.8617100000000001
2022-02-14,1.3828,1.42239,0.99076,0.85914
2022-02-07,1.3795899999999999,1.41986,1.01933,0.83337
2022-01-31,1.37096,1.46528,1.04076,0.85953
2022-01-24,1.35071,1.4531500000000002,1.0081900000000001,0.8619
2022-01-17,1.3423699999999998,1.43675,0.98376,0.8595499999999999
2022-01-10,1.32975,1.3994000000000002,0.97862,0.8683
2022-01-03,1.31803,1.36728,0.97476,0.8744400000000001
2021-12-20,1.2861300000000002,1.3975199999999999,0.96376,0.86525
2021-12-13,1.3022799999999999,1.4151099999999999,0.99558,0.8823099999999999
2021-12-06,1.34301,1.44278,0.93436,0.8783500000000001
2021-11-29,1.35749,1.45044,0.9708300000000001,0.88215
2021-11-22,1.36379,1.4738399999999998,0.99829,0.87979
2021-11-15,1.37151,1.4735999999999998,1.06903,0.85266
2021-11-08,1.3656700000000002,1.47055,1.1460299999999999,0.83159
2021-11-01,1.35622,1.4520899999999999,1.1555499999999999,0.82439
2021-10-25,1.34212,1.4307999999999998,1.14729,0.8313200000000001
2021-10-18,1.3191199999999998,1.4113399999999998,1.10243,0.82469
2021-10-11,1.2882,1.37407,1.07355,0.73921
2021-10-04,1.2848499999999998,1.34584,1.06621,0.7390800000000001
2021-09-27,1.29358,1.32331,1.03339,0.73645
2021-09-20,1.28286,1.31392,1.0403399999999998,0.73784
2021-09-13,1.2628499999999998,1.30994,1.0350599999999999,0.7355700000000001
2021-09-06,1.24892,1.29695,1.01091,0.7232000000000001
2021-08-30,1.25583,1.29045,1.00739,0.72401
2021-08-23,1.26668,1.2937,0.9682000000000001,0.72188
2021-08-16,1.27745,1.3140699999999998,1.0403099999999998,0.7141000000000001
2021-08-09,1.2686199999999999,1.30319,1.01919,0.70656
2021-08-02,1.26763,1.30453,1.05223,0.7099
2021-07-26,1.26875,1.30167,1.05052,0.70788
2021-07-19,1.25902,1.29981,1.04503,0.70385
2021-07-12,1.2500799999999999,1.29443,1.0376400000000001,0.6634099999999999
2021-07-05,1.2342899999999999,1.28383,1.01854,0.6610199999999999
2021-06-28,1.2171800000000002,1.2706300000000001,1.02148,0.6580499999999999
2021-06-21,1.2071500000000002,1.2600799999999999,1.01141,0.65927
2021-06-14,1.19712,1.2466300000000001,0.98575,0.65624
2021-06-07,1.18824,1.23266,0.95231,0.65426
2021-05-31,1.1934,1.23417,0.9812000000000001,0.64983
2021-05-24,1.20154,1.22776,0.9837899999999999,0.65012
2021-05-17,1.1906199999999998,1.21946,0.97168,0.66032
2021-05-10,1.17655,1.1996600000000002,0.95608,0.6551699999999999
2021-05-03,1.1781300000000001,1.19825,0.9607100000000001,0.66544
2021-04-26,1.17222,1.1903,0.9557899999999999,0.66275
2021-04-19,1.17294,1.18485,0.95423,0.66234
2021-04-12,1.17094,1.18752,0.96834,0.66287
2021-03-29,1.18397,1.20614,0.97615,0.665
2021-03-22,1.17434,1.20622,0.98141,0.64989
2021-03-15,1.1573499999999999,1.19725,0.9667899999999999,0.6425
2021-03-08,1.1421700000000001,1.18913,0.9536,0.61845
2021-03-01,1.11979,1.1748399999999999,0.9429500000000001,0.63685
2021-02-22,1.10256,1.15559,0.93221,0.63525
2021-02-15,1.08611,1.13493,0.91125,0.6281100000000001
2021-02-08,1.07545,1.12005,0.89005,0.61682
2021-02-01,1.07406,1.12232,0.91035,0.62934
2021-01-25,1.05749,1.11222,0.89465,0.62947
2021-01-18,1.0323399999999998,1.09498,0.88379,0.5992999999999999
2021-01-11,1.0216699999999999,1.09177,0.8763500000000001,0.5877
2020-12-21,1.00268,1.06725,0.86309,0.5845199999999999
2020-12-14,0.99759,1.0593299999999999,0.87105,0.5801499999999999
2020-12-07,0.98241,1.0377,0.81402,0.5848099999999999
2020-11-30,0.97438,1.0311,0.83011,0.58226
2020-11-23,0.96557,1.0128,0.81133,0.5821900000000001
2020-11-16,0.9546399999999999,0.99978,0.79702,0.57557
2020-11-09,0.96997,1.00207,0.8006599999999999,0.5711799999999999
2020-11-02,0.98987,1.00197,0.80869,0.57228
2020-10-26,0.9986900000000001,1.01453,0.81331,0.56374
2020-10-19,1.00109,1.00634,0.8020700000000001,0.55241
2020-10-12,1.00193,0.9993,0.7899400000000001,0.57124
2020-10-05,1.0018099999999999,0.99933,0.78259,0.55674
2020-09-28,1.00336,1.00207,0.79095,0.57405
2020-09-21,1.0028,0.9987999999999999,0.8155800000000001,0.57471
2020-09-14,1.00318,1.00089,0.81571,0.57514
2020-09-07,1.0039,0.99994,0.8089700000000001,0.5776
2020-08-31,1.00598,1.00573,0.82365,0.57524
2020-08-24,1.00631,1.00645,0.82231,0.5761000000000001
2020-08-17,1.00721,1.00807,0.82869,0.57626
2020-08-10,1.00629,1.00362,0.83874,0.5738099999999999
2020-08-03,1.00487,1.00321,0.83962,0.57489
2020-07-27,1.00484,1.00271,0.8394199999999999,0.5756699999999999
2020-07-20,1.0027300000000001,1.00241,0.83509,0.5744
2020-07-13,1.00387,1.0013400000000001,0.82365,0.57523
2020-07-06,1.00378,1.0027000000000001,0.81753,0.57353
2020-06-29,1.00375,1.00255,0.8010700000000001,0.5739
2020-06-22,1.00317,1.00044,0.77986,0.5733400000000001
2020-06-15,1.00297,1.00071,0.76073,0.57452
2020-06-08,1.00149,0.9972300000000001,0.7085,0.5744
2020-06-01,1.00177,1.00033,0.71366,0.54408
2020-05-25,1.0012,0.99813,0.68892,0.57484
2020-05-18,1.0010299999999999,0.99593,0.67779,0.5748099999999999
2020-05-11,1.00157,0.9972799999999999,0.69275,0.60435
2020-05-04,1.00125,0.9967,0.70136,0.60403
2020-04-27,1.00034,0.99518,0.71026,0.6033999999999999
2020-04-20,1.00035,0.9962799999999999,0.72594,0.6044299999999999
2020-04-06,1.02952,1.01167,0.74778,0.61341
2020-03-30,1.118,1.0671199999999998,0.79723,0.6150399999999999
2020-03-23,1.20604,1.14224,0.85523,0.61513
2020-03-16,1.24501,1.17253,0.90123,0.61642
2020-03-09,1.26684,1.2002000000000002,0.92711,0.6316499999999999
2020-03-02,1.26142,1.19606,0.9269700000000001,0.63281
2020-02-24,1.25749,1.1920899999999999,0.9226,0.63324
2020-02-17,1.27441,1.2138,0.94441,0.6326
2020-02-10,1.2891,1.23901,0.96657,0.63203
2020-02-03,1.29531,1.2623199999999999,0.98197,0.6325
2020-01-27,1.3001099999999999,1.28348,1.01816,0.63187
2020-01-20,1.30086,1.28549,1.0185,0.625
2020-01-13,1.30457,1.2913,1.02285,0.61824
2020-01-06,1.29827,1.27275,0.9994400000000001,0.6145
2019-12-16,1.30213,1.2461300000000002,0.99737,0.6013999999999999
2019-12-09,1.30054,1.25228,0.9934299999999999,0.58512
2019-12-02,1.29537,1.2553800000000002,0.9959600000000001,0.57492
2019-11-25,1.28519,1.25228,0.98953,0.58653
2019-11-18,1.2790599999999999,1.25015,0.98952,0.57404
2019-11-11,1.2778699999999998,1.2526400000000002,0.98678,0.56898
2019-11-04,1.27618,1.2530999999999999,0.98968,0.56917
2019-10-28,1.28773,1.2561,0.99175,0.55524
2019-10-21,1.29667,1.2599500000000001,1.0018500000000001,0.56662
2019-10-14,1.29946,1.2679200000000002,1.00594,0.5639400000000001
2019-10-07,1.3017,1.2758399999999999,1.0134,0.5557799999999999
2019-09-30,1.28328,1.25857,0.9923500000000001,0.57025
2019-09-23,1.27372,1.24847,0.9823999999999999,0.57097
2019-09-16,1.2705499999999998,1.24224,0.9759500000000001,0.5777100000000001
2019-09-09,1.26929,1.23851,0.96178,0.56909
